"53","57","521 Gibson Fields Suite 602
Tiffanyside, TN 57606","1146.8","2021-04-20 11:16:51","2038-01-19 03:14:07"
"54","46","74632 Smith Way
East Ashleyton, MN 07618","123.11","2021-07-26 07:24:32","2022-12-07 23:04:17.052112"
"55","87","089 Tamara Stravenue Suite 340
Aaronmouth, MA 13454","1817.52","2020-01-19 09:25:55","2038-01-19 03:14:07"
"56","43","7803 Ellis Ferry
East Austin, LA 99768","1758.78","2020-02-08 17:34:31","2038-01-19 03:14:07"
"57","2","4217 Burton Brooks
Robinville, KS 17988","1068.62","2021-08-20 18:57:58","2038-01-19 03:14:07"
"58","1","230 Megan Junctions Suite 197
North Thomas, OK 67164","1097.2399999999998","2020-05-22 10:29:52","2038-01-19 03:14:07"
"59","4","634 Petersen Orchard
Lawsonbury, AK 86613","1371.63","2020-08-17 02:46:07","2022-12-07 23:04:17.052140"
"60","94","45396 Davis Road Suite 031
Virginiaville, KS 57281","658.9899999999999","2020-04-15 17:11:04","2022-12-07 23:04:17.052146"
"61","33","60969 Justin Passage Suite 774
Joshuaburgh, IN 61092","1547.77","2020-01-20 07:16:26","2022-12-07 23:04:17.052151"
"62","81","2907 Madden Prairie
Lake Desireefurt, MD 53140","693.77","2021-12-25 07:34:07","2038-01-19 03:14:07"
"63","3","361 Robinson Green Apt. 635
North Lynntown, NC 59694","1410.7899999999997","2020-03-09 23:13:28","2022-12-07 23:04:17.052163"
"64","6","45602 Phillip Squares
East Robertside, WA 19150","1163.32","2020-02-29 00:58:42","2022-12-07 23:04:17.052169"
"65","65","725 John Summit
Wellston, HI 80342","1276.95","2020-04-17 10:57:20","2038-01-19 03:14:07"
"66","84","215 Kristen Ports
New Deborah, IN 29790","1316.6100000000001","2020-01-19 01:57:54","2022-12-07 23:04:17.052199"
"67","81","2907 Madden Prairie
Lake Desireefurt, MD 53140","1010.72","2021-09-24 01:27:23","2038-01-19 03:14:07"
"68","73","9018 Lara Green
Ronaldfurt, AL 96547","1542.56","2020-09-12 10:50:18","2022-12-07 23:04:17.052213"
"69","84","215 Kristen Ports
New Deborah, IN 29790","598.99","2020-02-04 17:48:29","2038-01-19 03:14:07"
"70","55","70754 Strong Camp
Port Ethan, VT 92827","1199.59","2020-02-24 06:03:38","2022-12-07 23:04:17.052224"
"71","13","550 James Creek
Williamstown, MO 16920","1044.54","2020-02-16 11:04:10","2022-12-07 23:04:17.052230"
"72","99","6946 James Orchard Suite 204
Port Joshua, WY 95985","1330.0900000000001","2020-01-29 13:38:30","2022-12-07 23:04:17.052236"
"73","34","726 Hardin Locks Suite 785
Robertshire, WI 22773","680.24","2020-05-15 03:29:08","2022-12-07 23:04:17.052243"
"74","97","04001 Green Island Suite 629
New Mariamouth, ME 75278","1040.53","2020-10-21 03:39:30","2022-12-07 23:04:17.052249"
"75","59","53799 Sydney Parkways Apt. 735
Matthewtown, NE 99089","1069.94","2021-02-01 15:35:44","2022-12-07 23:04:17.052254"
"76","7","46896 Garcia Glen
Justinborough, CO 05147","943.5","2020-04-27 16:51:53","2022-12-07 23:04:17.052260"
"77","29","049 Black Ports
Clarkborough, CO 13289","1887.29","2020-02-27 07:26:34","2038-01-19 03:14:07"
"78","17","693 Erickson Lodge
Andrewberg, MS 22958","329.78","2020-04-06 20:34:54","2022-12-07 23:04:17.052272"
"79","37","4600 Peters Union
Jennifertown, NM 89462","1696.4","2020-05-13 00:41:01","2038-01-19 03:14:07"
"80","56","0066 Heather Springs Apt. 563
Kaylahaven, OK 20841","1254.1","2020-06-02 07:56:32","2022-12-07 23:04:17.052283"
"81","12","188 Fischer Grove
Justinchester, VT 37258","514.96","2020-12-26 05:15:26","2022-12-07 23:04:17.052289"
"82","74","21827 Alejandro Bypass Suite 314
Shannonbury, TX 79795","1104.47","2020-06-05 19:55:55","2038-01-19 03:14:07"
"83","95","133 Zuniga Summit
Robertston, SC 08684","682.7","2020-08-27 14:25:15","2022-12-07 23:04:17.052299"
"84","20","50592 Myers Field
Crawfordburgh, AR 44929","1131.18","2020-01-05 10:50:17","2022-12-07 23:04:17.052307"
"85","21","302 Parker Plains Apt. 197
East Robertstad, CO 98152","2351.91","2020-09-01 13:19:36","2038-01-19 03:14:07"
"86","70","Unit 4616 Box 6533
DPO AE 79485","857.99","2020-05-11 04:13:00","2022-12-07 23:04:17.052320"
"87","50","0422 Martinez Road Suite 296
Lake David, NH 41606","2090.6","2020-04-27 18:57:54","2038-01-19 03:14:07"
"88","19","66706 Patrick Track
New Stephanietown, MI 92756","1358.3600000000001","2020-02-26 11:58:18","2022-12-07 23:04:17.052332"
"89","56","0066 Heather Springs Apt. 563
Kaylahaven, OK 20841","500.96000000000004","2020-06-28 22:58:02","2022-12-07 23:04:17.052339"
"90","96","402 Cox Pass
Tinachester, NV 24476","328.87","2020-12-10 02:57:40","2022-12-07 23:04:17.052344"
"91","97","04001 Green Island Suite 629
New Mariamouth, ME 75278","1599.56","2019-12-20 23:55:41","2022-12-07 23:04:17.052350"
"92","5","306 Watson Field
Kellyland, AZ 64223","1722.38","2020-04-08 07:03:14","2022-12-07 23:04:17.052356"
"93","77","7804 Hudson Hills
Amberfurt, LA 10945","1237.34","2020-01-20 02:19:21","2038-01-19 03:14:07"
"94","51","9516 Cook Ranch
Melissaside, AR 04391","839.82","2020-04-24 04:07:29","2038-01-19 03:14:07"
"95","63","Unit 5182 Box 9799
DPO AA 69551","1346.38","2021-04-16 06:05:11","2022-12-07 23:04:17.052372"
"96","1","230 Megan Junctions Suite 197
North Thomas, OK 67164","433.98","2021-09-01 09:39:29","2022-12-07 23:04:17.052378"
"97","85","71463 Stacey Pike Suite 340
Port Rhondatown, AR 79141","2804.7","2020-03-26 03:30:02","2038-01-19 03:14:07"
"98","77","7804 Hudson Hills
Amberfurt, LA 10945","1137.87","2021-01-03 19:04:33","2022-12-07 23:04:17.052390"
"99","32","61604 Kevin Pine Apt. 850
North Christopher, MA 59789","1100.72","2020-08-23 03:16:18","2022-12-07 23:04:17.052396"
"100","81","2907 Madden Prairie
Lake Desireefurt, MD 53140","140.94","2020-12-06 01:58:39","2022-12-07 23:04:17.052414"
"101","81","2907 Madden Prairie
Lake Desireefurt, MD 53140","1006.02","2020-01-12 10:49:39","2038-01-19 03:14:07"
"102","89","3137 Mark Villages
Boonefurt, MS 80386","910.6600000000001","2021-01-01 09:41:08","2022-12-07 23:04:17.052426"
"103","51","9516 Cook Ranch
Melissaside, AR 04391","1033.08","2020-11-17 12:11:58","2022-12-07 23:04:17.052432"
"104","6","45602 Phillip Squares
East Robertside, WA 19150","974.1499999999999","2020-07-26 06:17:45","2022-12-07 23:04:17.052437"
"105","61","5640 Sara Lakes Apt. 150
Valenciachester, OR 56221","177.93","2021-03-31 06:57:16","2022-12-07 23:04:17.052443"
"106","26","392 Barbara Heights
Johnnyfurt, AL 83909","950.3699999999999","2019-12-28 21:28:22","2038-01-19 03:14:07"
"107","63","Unit 5182 Box 9799
DPO AA 69551","687.19","2020-07-23 11:44:47","2038-01-19 03:14:07"
"108","57","521 Gibson Fields Suite 602
Tiffanyside, TN 57606","1808.8500000000004","2020-03-07 12:00:49","2038-01-19 03:14:07"
"109","84","215 Kristen Ports
New Deborah, IN 29790","2235.93","2019-12-25 00:36:36","2022-12-07 23:04:17.052466"
"110","80","USCGC Murphy
FPO AE 11473","887.3199999999999","2020-12-22 16:41:44","2022-12-07 23:04:17.052472"
"111","93","89826 Elliott Overpass Apt. 357
Reginachester, LA 57645","2050.0099999999998","2020-07-22 02:44:43","2038-01-19 03:14:07"
"112","45","11892 Howard Pass
South Kimberly, PA 24998","1563.1999999999998","2020-01-30 06:03:07","2038-01-19 03:14:07"
"113","48","07432 Garcia Trafficway Suite 804
East Brianview, NC 87085","1899.06","2020-06-01 02:55:06","2022-12-07 23:04:17.052490"
"114","80","USCGC Murphy
FPO AE 11473","1303.0900000000001","2020-12-03 15:46:56","2022-12-07 23:04:17.052498"
"115","90","8564 Fernandez Vista Suite 940
West Jenniferfurt, MI 78607","1171.21","2020-07-16 23:58:42","2038-01-19 03:14:07"
"116","43","7803 Ellis Ferry
East Austin, LA 99768","2223.69","2020-09-14 21:33:20","2038-01-19 03:14:07"
"117","63","Unit 5182 Box 9799
DPO AA 69551","1031.6000000000001","2020-08-28 12:33:47","2038-01-19 03:14:07"
"118","6","45602 Phillip Squares
East Robertside, WA 19150","525.02","2021-01-14 19:49:37","2038-01-19 03:14:07"
"119","43","7803 Ellis Ferry
East Austin, LA 99768","620.07","2020-03-24 16:03:06","2022-12-07 23:04:17.052529"
"120","69","8103 Michael Way
West Linda, ME 25927","1533.93","2020-06-20 07:10:51","2022-12-07 23:04:17.052535"
"121","40","6622 Lee Extension Apt. 148
New Melissa, NM 16412","561.5699999999999","2020-12-19 16:40:53","2022-12-07 23:04:17.052541"
"122","54","USCGC Roy
FPO AP 62955","1538.78","2021-04-14 20:44:46","2038-01-19 03:14:07"
"123","44","0808 Cohen Glens Apt. 841
New Theresaside, HI 19821","467.19000000000005","2020-01-14 00:41:52","2022-12-07 23:04:17.052552"
"124","85","71463 Stacey Pike Suite 340
Port Rhondatown, AR 79141","982.19","2020-11-05 14:03:26","2022-12-07 23:04:17.052558"
"125","17","693 Erickson Lodge
Andrewberg, MS 22958","470.34999999999997","2020-06-27 11:48:27","2022-12-07 23:04:17.052564"
"126","73","9018 Lara Green
Ronaldfurt, AL 96547","1853.64","2020-04-17 23:28:22","2022-12-07 23:04:17.052569"
"127","19","66706 Patrick Track
New Stephanietown, MI 92756","1132.11","2020-01-01 18:49:19","2038-01-19 03:14:07"
"128","88","8393 Davis Spring
North Coreymouth, MS 82835","367.88","2021-08-26 04:54:37","2038-01-19 03:14:07"
"129","44","0808 Cohen Glens Apt. 841
New Theresaside, HI 19821","1560.63","2020-03-29 04:23:49","2038-01-19 03:14:07"
"130","31","55466 Tonya Shoal Apt. 319
East Monique, NV 42401","2856.92","2019-12-19 17:29:48","2038-01-19 03:14:07"
"131","59","53799 Sydney Parkways Apt. 735
Matthewtown, NE 99089","351.45","2020-08-28 23:14:10","2022-12-07 23:04:17.052598"
"132","23","0314 Madison Crossroad Suite 058
Martinezbury, LA 35700","440.54","2020-01-16 15:23:14","2022-12-07 23:04:17.052604"
"133","72","9623 Darlene Vista
Boyerhaven, WV 23452","1270.52","2020-03-04 21:28:36","2022-12-07 23:04:17.052610"
"134","60","2616 Donna Mountains
Alexandertown, NH 64221","1953.75","2019-12-19 02:21:07","2022-12-07 23:04:17.052615"
"135","97","04001 Green Island Suite 629
New Mariamouth, ME 75278","1471.87","2020-12-14 10:30:26","2038-01-19 03:14:07"
"136","85","71463 Stacey Pike Suite 340
Port Rhondatown, AR 79141","1531.72","2020-02-15 17:40:12","2022-12-07 23:04:17.052627"
"137","1","230 Megan Junctions Suite 197
North Thomas, OK 67164","1714.6699999999998","2020-01-01 16:55:49","2038-01-19 03:14:07"
"138","54","USCGC Roy
FPO AP 62955","1100.87","2019-12-23 17:18:52","2038-01-19 03:14:07"
"139","73","9018 Lara Green
Ronaldfurt, AL 96547","2019.79","2020-07-31 14:02:18","2038-01-19 03:14:07"
"140","26","392 Barbara Heights
Johnnyfurt, AL 83909","1181.28","2020-01-16 14:45:13","2022-12-07 23:04:17.052650"
"141","62","57680 Weaver Route Apt. 509
Duffychester, TX 94575","1932.68","2020-09-07 13:21:13","2038-01-19 03:14:07"
"142","8","90603 Monica Lakes Apt. 239
Cheyennehaven, LA 46778","750.68","2021-06-28 06:34:56","2038-01-19 03:14:07"
"143","49","90555 Valerie Springs
Michaelchester, MN 75887","1499.67","2020-11-07 18:38:05","2022-12-07 23:04:17.052667"
"144","60","2616 Donna Mountains
Alexandertown, NH 64221","950.27","2019-12-27 08:41:23","2022-12-07 23:04:17.052673"
"145","16","0486 Evelyn Grove Suite 352
North Christie, AK 56937","998.6699999999998","2020-05-18 01:52:14","2038-01-19 03:14:07"
"146","39","8647 Donald Extensions
Perezbury, DC 58169","1214.98","2020-05-07 09:29:46","2022-12-07 23:04:17.052685"
"147","4","634 Petersen Orchard
Lawsonbury, AK 86613","871.82","2020-09-27 12:14:25","2038-01-19 03:14:07"
"148","94","45396 Davis Road Suite 031
Virginiaville, KS 57281","952.3299999999999","2020-09-29 14:00:59","2038-01-19 03:14:07"
"149","48","07432 Garcia Trafficway Suite 804
East Brianview, NC 87085","1652.6599999999999","2021-05-14 14:35:25","2038-01-19 03:14:07"
"150","32","61604 Kevin Pine Apt. 850
North Christopher, MA 59789","1378.42","2020-05-06 16:15:50","2022-12-07 23:04:17.052708"
"151","68","87513 Collins Radial Apt. 001
New Roberto, NY 12950","1426.29","2020-07-08 01:16:05","2022-12-07 23:04:17.052713"
"152","41","1245 Lawson Overpass
Smithmouth, FL 54778","2286.4","2020-02-23 10:13:20","2038-01-19 03:14:07"
"153","46","74632 Smith Way
East Ashleyton, MN 07618","1064.21","2020-09-15 12:51:22","2022-12-07 23:04:17.052725"
"154","14","251 Brown Knoll
Emilyshire, NH 54532","486.96999999999997","2021-06-16 02:56:45","2022-12-07 23:04:17.052731"
"155","68","87513 Collins Radial Apt. 001
New Roberto, NY 12950","1378.1200000000001","2020-02-01 21:12:27","2022-12-07 23:04:17.052736"
"156","43","7803 Ellis Ferry
East Austin, LA 99768","1659.66","2020-04-05 04:18:54","2038-01-19 03:14:07"
"157","53","0051 Natalie Pine
Port Ashleyside, IL 78104","611.3100000000001","2020-06-09 11:17:35","2038-01-19 03:14:07"
"158","75","65659 Kirby Island Apt. 019
Rodriguezmouth, IN 45087","1687.2599999999998","2020-01-15 14:00:30","2038-01-19 03:14:07"
"159","16","0486 Evelyn Grove Suite 352
North Christie, AK 56937","876.79","2020-05-27 07:26:16","2038-01-19 03:14:07"
"160","74","21827 Alejandro Bypass Suite 314
Shannonbury, TX 79795","1793.8500000000001","2020-05-28 05:08:18","2022-12-07 23:04:17.052765"
"161","0","9342 Lori Bypass Suite 711
East Sandra, CO 92162","2150.51","2020-10-13 17:51:09","2038-01-19 03:14:07"
"162","40","6622 Lee Extension Apt. 148
New Melissa, NM 16412","601.8","2020-05-01 06:38:02","2038-01-19 03:14:07"
"163","30","Unit 8666 Box 0271
DPO AA 83004","1449.98","2020-01-30 14:17:43","2022-12-07 23:04:17.052782"
"164","6","45602 Phillip Squares
East Robertside, WA 19150","486.12","2021-03-12 18:46:22","2022-12-07 23:04:17.052788"
"165","94","45396 Davis Road Suite 031
Virginiaville, KS 57281","634.3399999999999","2021-09-07 00:21:15","2022-12-07 23:04:17.052794"
"166","51","9516 Cook Ranch
Melissaside, AR 04391","1297.7600000000002","2020-09-01 05:57:26","2038-01-19 03:14:07"
"167","7","46896 Garcia Glen
Justinborough, CO 05147","603.73","2021-04-14 16:33:46","2038-01-19 03:14:07"
"168","44","0808 Cohen Glens Apt. 841
New Theresaside, HI 19821","287.7","2021-02-10 21:10:17","2022-12-07 23:04:17.052811"
"169","29","049 Black Ports
Clarkborough, CO 13289","2388.56","2019-12-25 00:58:30","2038-01-19 03:14:07"
"170","33","60969 Justin Passage Suite 774
Joshuaburgh, IN 61092","1263.64","2020-02-16 11:01:38","2038-01-19 03:14:07"
"171","84","215 Kristen Ports
New Deborah, IN 29790","2406.2599999999998","2020-01-28 10:43:41","2022-12-07 23:04:17.052828"
"172","28","96299 Joshua Estate Apt. 932
East Jonathan, ME 19541","1422.22","2021-03-21 10:43:48","2022-12-07 23:04:17.052834"
"173","22","51986 John Cove Apt. 927
New Marybury, CT 73611","1540.8500000000001","2020-03-15 04:13:21","2038-01-19 03:14:07"
"174","13","550 James Creek
Williamstown, MO 16920","565.5899999999999","2020-03-28 06:42:30","2022-12-07 23:04:17.052845"
"175","77","7804 Hudson Hills
Amberfurt, LA 10945","74.85","2020-12-25 20:22:20","2022-12-07 23:04:17.052851"
"176","13","550 James Creek
Williamstown, MO 16920","1524.33","2019-12-20 21:41:08","2038-01-19 03:14:07"
"177","80","USCGC Murphy
FPO AE 11473","657.06","2020-08-06 16:56:02","2022-12-07 23:04:17.052862"
"178","6","45602 Phillip Squares
East Robertside, WA 19150","1951.28","2020-01-06 14:18:50","2038-01-19 03:14:07"
"179","26","392 Barbara Heights
Johnnyfurt, AL 83909","2343.89","2020-06-10 01:10:01","2022-12-07 23:04:17.052874"
"180","51","9516 Cook Ranch
Melissaside, AR 04391","1452.69","2020-05-14 09:02:12","2022-12-07 23:04:17.052879"
"181","11","299 Johnny Valley Suite 007
West Kellyberg, IA 67011","516.0600000000001","2021-02-28 06:01:58","2022-12-07 23:04:17.052885"
"182","38","3412 Morris Highway
Cooperburgh, DC 92892","656.64","2020-04-02 04:01:37","2022-12-07 23:04:17.052891"
"183","5","306 Watson Field
Kellyland, AZ 64223","929.8399999999999","2019-12-25 00:28:50","2022-12-07 23:04:17.052896"
"184","33","60969 Justin Passage Suite 774
Joshuaburgh, IN 61092","1529.2199999999998","2021-04-15 15:37:37","2038-01-19 03:14:07"
"185","52","554 Victor Forest
New Rebeccaville, NE 84490","1375.6399999999999","2020-02-04 03:30:11","2038-01-19 03:14:07"
"186","29","049 Black Ports
Clarkborough, CO 13289","1612.1000000000001","2019-12-31 13:17:04","2038-01-19 03:14:07"
"187","9","602 Tracy Crossroad Suite 556
New Rachelside, ID 93702","1114.91","2020-04-01 23:06:18","2022-12-07 23:04:17.052920"
"188","87","089 Tamara Stravenue Suite 340
Aaronmouth, MA 13454","996.3600000000001","2019-12-31 04:44:29","2022-12-07 23:04:17.052926"
"189","55","70754 Strong Camp
Port Ethan, VT 92827","1131.78","2020-08-02 00:25:28","2038-01-19 03:14:07"
"190","39","8647 Donald Extensions
Perezbury, DC 58169","996.75","2020-04-06 00:30:34","2022-12-07 23:04:17.052938"
"191","97","04001 Green Island Suite 629
New Mariamouth, ME 75278","1958.0","2020-05-19 00:31:13","2038-01-19 03:14:07"
"192","73","9018 Lara Green
Ronaldfurt, AL 96547","1852.4699999999998","2020-02-19 10:30:25","2038-01-19 03:14:07"
"193","79","67926 Ann Alley Apt. 895
Port Davidhaven, IN 92657","1494.38","2020-07-04 08:07:48","2038-01-19 03:14:07"
"194","48","07432 Garcia Trafficway Suite 804
East Brianview, NC 87085","999.79","2020-05-25 02:55:42","2022-12-07 23:04:17.052960"
"195","48","07432 Garcia Trafficway Suite 804
East Brianview, NC 87085","971.73","2020-02-08 18:25:26","2038-01-19 03:14:07"
"196","37","4600 Peters Union
Jennifertown, NM 89462","1173.39","2020-09-19 13:10:44","2038-01-19 03:14:07"
"197","99","6946 James Orchard Suite 204
Port Joshua, WY 95985","2190.97","2020-05-08 18:11:11","2022-12-07 23:04:17.052978"
"198","2","4217 Burton Brooks
Robinville, KS 17988","2025.14","2020-04-06 12:26:16","2038-01-19 03:14:07"
"199","50","0422 Martinez Road Suite 296
Lake David, NH 41606","582.73","2020-05-02 11:39:24","2022-12-07 23:04:17.052989"
"200","82","3400 Ryan Springs
Michelletown, WI 80213","557.06","2020-12-15 10:21:49","2022-12-07 23:04:17.053008"
"201","66","643 Shelly Spur Apt. 344
Port Danielberg, NM 34987","741.9200000000001","2021-02-25 17:36:51","2038-01-19 03:14:07"
"202","86","813 Charles Extension
South Kristinstad, NH 23833","430.9","2021-03-03 19:41:28","2022-12-07 23:04:17.053020"
"203","91","78193 Parker Forges
Littlebury, MI 82557","933.47","2021-04-12 02:09:29","2038-01-19 03:14:07"
"204","32","61604 Kevin Pine Apt. 850
North Christopher, MA 59789","73.89","2022-05-07 00:04:10","2022-12-07 23:04:17.053032"
"205","34","726 Hardin Locks Suite 785
Robertshire, WI 22773","1820.62","2019-12-26 22:00:53","2038-01-19 03:14:07"
"206","12","188 Fischer Grove
Justinchester, VT 37258","1377.22","2020-03-20 10:41:46","2038-01-19 03:14:07"
"207","79","67926 Ann Alley Apt. 895
Port Davidhaven, IN 92657","971.1300000000001","2020-04-24 02:34:20","2022-12-07 23:04:17.053049"
"208","35","19131 Reynolds Crescent
Robbinsmouth, VA 22528","1352.1","2020-08-04 19:34:53","2022-12-07 23:04:17.053055"
"209","12","188 Fischer Grove
Justinchester, VT 37258","1360.21","2020-02-11 18:31:15","2022-12-07 23:04:17.053062"
"210","30","Unit 8666 Box 0271
DPO AA 83004","533.13","2019-12-28 19:40:56","2038-01-19 03:14:07"
"211","48","07432 Garcia Trafficway Suite 804
East Brianview, NC 87085","881.69","2020-05-05 13:13:08","2022-12-07 23:04:17.053073"
"212","72","9623 Darlene Vista
Boyerhaven, WV 23452","715.64","2020-08-03 11:15:27","2022-12-07 23:04:17.053079"
"213","44","0808 Cohen Glens Apt. 841
New Theresaside, HI 19821","1161.7900000000002","2020-02-26 04:44:32","2022-12-07 23:04:17.053085"
"214","70","Unit 4616 Box 6533
DPO AE 79485","1274.3899999999999","2021-03-13 01:41:52","2038-01-19 03:14:07"
"215","0","9342 Lori Bypass Suite 711
East Sandra, CO 92162","1563.7199999999998","2020-07-16 18:04:59","2038-01-19 03:14:07"
